experiment_type,trial_number,start_time,instructions,cpu-cycles,cache-references,cache-misses,page-faults,bus-cycles,branch-instructions,branch-misses,avg_memory_over_time,max_memory_over_time
wasm_aot,20,2025-02-01T14:00:26.238128,650210249218,785507361819,380859465500,932194322,1230480,393635992330,74712946664,6683015428,86958080,86958080
wasm_interpreted,19,2025-02-01T14:00:30.057742,676131282367,815945738682,398527679009,958044865,1269822,411823747712,77786968634,6983548220,131344198,134320128
wasm_aot,21,2025-02-01T14:01:05.964769,682936414047,824154841220,400798096073,968048897,1281180,414420661839,78344980243,7061133368,76423168,76423168
wasm_aot,22,2025-02-01T14:01:09.046135,688794053393,832141592767,401109369478,988440740,1317345,417309416319,78755031398,7142626727,96696320,113266688
wasm_aot,23,2025-02-01T14:01:12.462165,693076426357,837284562222,401970508512,1000994681,1341095,419711441335,79181945950,7191799972,118521856,118521856
wasm_interpreted,20,2025-02-01T14:01:15.988895,721543251604,868633663850,420255256998,1037589615,1370853,435167761138,81795144287,7404177726,132791930,134332416
docker_container,29,2025-02-01T14:01:51.114619,1835386097,1153917750,307003690,5822978,8493,577041856,85234384,27826477,16959488,31928320
docker_container_and_daemon,29,2025-02-01T14:01:51.114619,2790999756,1892911881,475364120,9674284,12775,946576195,132815179,42674371,72602965,92614656
wasm_interpreted,21,2025-02-01T14:01:56.843217,754006246142,915013038134,439204026239,1067642393,1400594,454165926278,84912842396,7675800059,134115328,134115328
wasm_interpreted,22,2025-02-01T14:02:31.965696,785073588543,944641355475,455967192324,1105351568,1430338,471921243772,87644465180,7920514810,132451640,139399168
wasm_interpreted,23,2025-02-01T14:03:05.845026,819113550399,985891082229,478218985200,1131988884,1460080,490591014016,90944651385,8241104415,131327512,134172672
wasm_aot,24,2025-02-01T14:03:40.058374,820803472329,991922634296,479318779689,1142985628,1483848,492650657899,91360494356,8304361741,113274880,113274880
wasm_aot,25,2025-02-01T14:03:43.204852,824908081509,996516823941,479927055910,1158829679,1510392,495306117497,91776274418,8356981737,109959168,124821504
wasm_aot,26,2025-02-01T14:03:46.577603,827858154652,1000814663428,480649350688,1169044155,1531379,497698922762,92147467880,8405438156,113373184,113373184
wasm_interpreted,24,2025-02-01T14:03:49.937726,856584775566,1039770875474,499026131268,1190236646,1561123,512002481236,94701338881,8691043876,131687180,134107136
wasm_interpreted,25,2025-02-01T14:04:24.177252,888168742491,1073173289635,519896071540,1212079080,1593074,531530309306,97982849611,8997531927,132252207,143163392
docker_container,30,2025-02-01T14:04:58.135528,7100843466,7635205293,1341534450,21026683,33390,3886256797,713802642,92267701,36672853,71680000
docker_container_and_daemon,30,2025-02-01T14:04:58.135528,4337128960,5648918670,871320132,15152914,22889,2704121528,534860227,93455530,129457493,159031296
wasm_interpreted,26,2025-02-01T14:05:04.243644,910603413528,1098612768405,536144153090,1236312902,1620780,549910285713,101302681724,9320186507,134235087,135319552
wasm_aot,27,2025-02-01T14:05:38.970608,913147439520,1102407665713,536340626309,1242071332,1630736,551554222035,101669235692,9373964334,71966720,114982912
wasm_aot,28,2025-02-01T14:05:42.114678,917744830437,1110306222912,537797910735,1262582029,1668134,554121491564,102129585000,9458368108,113430528,113430528
wasm_interpreted,27,2025-02-01T14:05:45.496439,951558640480,1146922235947,558542267273,1300839640,1704210,572124165991,105986657539,9723055624,135247783,160219136
wasm_aot,29,2025-02-01T14:06:19.295462,953368995947,1150199884941,558736098913,1308162919,1712815,573333961478,106294446309,9756482673,90103808,90103808
wasm_interpreted,28,2025-02-01T14:06:22.648979,984294879066,1185043756765,577645093730,1339170252,1751393,593038882333,109696331840,10064123585,132035925,134324224
wasm_interpreted,29,2025-02-01T14:06:55.846995,1025192057046,1229445720258,603919042239,1380035601,1781141,606207557789,113334984077,10425242561,132576256,134320128
