experiment_type,trial_number,start_time,instructions,cpu-cycles,cache-references,cache-misses,page-faults,bus-cycles,branch-instructions,branch-misses,avg_memory_over_time,max_memory_over_time
wasm_aot,36,2025-02-02T04:58:12.675039,6324898563268,5561741633113,1628781018032,6323205312,7559528,2808046735142,971618079409,19592576204,335267642,404328448
wasm_aot,37,2025-02-02T04:59:03.720067,6407935113416,5628867407861,1643584760470,6403198669,7661861,2841850731227,984957754449,19738564118,344935952,404590592
wasm_aot,38,2025-02-02T04:59:55.925192,6469500933328,5684789854630,1654583130175,6489091019,7778062,2868786352980,994510849508,19946245415,282770432,369659904
wasm_aot,39,2025-02-02T05:02:21.173034,6517748333107,5730062289574,1663672446480,6557389226,7881787,2891157364543,1002220251488,20135318676,292699750,369934336
wasm_interpreted,36,2025-02-02T05:02:50.979482,6600696769664,5810980823813,1694993808290,6644491963,7998105,2935536515945,1015004831040,20544296650,259863748,391884800
wasm_aot,40,2025-02-02T05:07:38.817543,6638919921886,5847502861944,1702201142986,6702019141,8098603,2953404675184,1021020403494,20718006822,300059443,421474304
wasm_aot,41,2025-02-02T05:07:57.835953,6687291284012,5890918502004,1711586546606,6769742317,8201226,2975362540413,1028400393646,20895478280,327645477,421330944
wasm_aot,42,2025-02-02T05:08:20.349753,6738424719144,5936510308380,1721727286310,6838015835,8302804,2998422774497,1036488960240,21059935504,315683780,427081728
wasm_aot,43,2025-02-02T05:08:47.545491,6798180840288,5987063943910,1732849957118,6914235784,8405868,3024065781758,1045159662848,21222674749,327341110,423108608
docker_container,38,2025-02-02T05:09:17.757426,88477142474,69507000275,16134434052,82700673,84245,35795854135,14453449609,179022326,237354618,348987392
docker_container_and_daemon,38,2025-02-02T05:09:17.757426,121889838163,78301382638,25091452719,88957192,89831,40677563449,18969775836,385388200,319375079,390062080
wasm_aot,44,2025-02-02T05:10:21.894776,6871008187817,6047363432943,1746512548697,6996553176,8509548,3055002493562,1056611025082,21389413043,322593096,414609408
docker_container,39,2025-02-02T05:11:05.634937,86281342034,68646772521,15526358390,81737273,84284,36409997519,14310098428,156779878,189487787,350363648
docker_container_and_daemon,39,2025-02-02T05:11:05.634937,98281700945,72243709794,18380827378,100275409,90852,39831772885,17216079651,222394718,308316867,393850880
wasm_interpreted,37,2025-02-02T05:12:12.210013,6972307166544,6134296071904,1778934166019,7101064427,8619023,3103057129394,1071368238365,21750293506,280261652,417902592
docker_container,40,2025-02-02T05:13:32.728282,83468324865,66317936820,15250006580,77789917,84189,35792570581,13606648771,147777021,155241379,352768000
docker_container_and_daemon,40,2025-02-02T05:13:32.728282,118717983697,73410248375,23179489521,102849618,94631,43755236072,18982432983,196170062,279437238,399593472
wasm_aot,45,2025-02-02T05:14:39.276164,7052292949279,6199207366240,1793061918972,7180297054,8721329,3134796481387,1084253394214,21909021172,372974060,418541568
wasm_aot,46,2025-02-02T05:15:29.037537,7129526876157,6261534478275,1807514123292,7263255954,8824360,3166777803091,1097183188995,22066603233,338436360,390033408
docker_container,41,2025-02-02T05:16:18.094219,85298470749,69148320280,15894509762,82227080,83163,34759333499,13983508856,143105569,171344896,355594240
docker_container_and_daemon,41,2025-02-02T05:16:18.094219,108086277375,72721498267,20945140949,93192749,88831,36558285239,17276237845,249958731,292430758,395096064
wasm_interpreted,38,2025-02-02T05:17:27.809043,7244613159531,6363706145496,1840234768834,7354105734,8933112,3211503673677,1112744914365,22450585713,311154831,412893184
docker_container,42,2025-02-02T05:18:54.000634,80883793548,66034055415,14624458396,80041036,84216,32799875996,13255571109,161785803,173268247,353619968
docker_container_and_daemon,42,2025-02-02T05:18:54.000634,107813585297,88161733156,20870867903,138045552,95033,48280502539,17167555810,225999774,301295543,402956288
wasm_interpreted,39,2025-02-02T05:20:03.127972,7349458758329,6456741798822,1873995493539,7454825351,9042171,3260673243795,1128633288983,22829032542,296864072,418439168
docker_container,43,2025-02-02T05:21:28.088001,80614483448,68593215345,15148461407,83731328,84550,35005768715,13208309519,160972467,130903609,355479552
docker_container_and_daemon,43,2025-02-02T05:21:28.088001,111165843122,83734685609,17066058489,92216588,91617,37559897134,15293417436,195065608,245490707,391979008
docker_container,44,2025-02-02T05:22:36.270719,83367044525,67374741343,15388361162,86027476,84998,31229149408,12427083146,148556826,167552205,351346688
docker_container_and_daemon,44,2025-02-02T05:22:36.270719,95839153644,73061316853,17599207467,129285812,92742,35299031572,14683161115,163924188,262778416,388538368
docker_container,45,2025-02-02T05:23:36.066311,77102604367,63528498501,14854160452,83806233,85270,33062048220,13692522432,164549445,176877568,346177536
docker_container_and_daemon,45,2025-02-02T05:23:36.066311,85548103713,66972997194,17221122438,94515722,91057,35485061061,24495006995,241679456,239701543,383385600
wasm_interpreted,40,2025-02-02T05:24:35.418727,7459062516810,6558632394909,1910439830827,7548033806,9151216,3315290443853,1145849167161,23217374426,336365305,401272832
docker_container,46,2025-02-02T05:26:04.116444,79817148593,66575970117,14730338631,83787986,84219,33262930192,13507790949,168670920,176333917,350732288
docker_container_and_daemon,46,2025-02-02T05:26:04.116444,112444381582,77312131925,22885696050,123456399,94600,39178706024,18236759713,415800691,295689102,382664704
wasm_interpreted,41,2025-02-02T05:27:09.466422,7569771329329,6664255064455,1944126783103,7652655054,9260047,3367843966821,1162415278478,23647466903,314550510,412413952
wasm_interpreted,42,2025-02-02T05:28:36.529155,7683435041022,6764143900026,1979448862504,7758434087,9368969,3421690192527,1180223167158,24075382818,284158403,400699392
wasm_aot,47,2025-02-02T05:30:04.306171,7758744267909,6824052982921,1992632100835,7834560286,9468869,3451297361052,1192045771096,24215146335,330452446,405143552
wasm_interpreted,43,2025-02-02T05:30:53.712902,7874545764119,6924067994158,2027664150861,7942335570,9580569,3503257468725,1209900382632,24646500730,277156371,409391104
wasm_interpreted,44,2025-02-02T05:32:17.227492,7978900182620,7026365755695,2057301408067,8038074010,9688680,3550102308188,1226486494047,25024168039,287111516,430313472
wasm_interpreted,45,2025-02-02T05:33:40.272499,8081203230961,7118502484385,2089764458533,8142324219,9797866,3597507143813,1242123678212,25445848271,289204031,426995712
docker_container,47,2025-02-02T05:35:02.698723,82414119595,65089663595,15010818630,82815592,83293,34011816134,13779614514,144138847,161034240,359870464
docker_container_and_daemon,47,2025-02-02T05:35:02.698723,93263817363,72118462371,17404897283,112652411,94407,37676826638,16058840398,165801710,301568878,401055744
docker_container,48,2025-02-02T05:36:11.163901,84888656517,70400963778,15551086804,82885898,85515,35193599200,14045302782,145197433,124017518,343429120
