experiment_type,trial_number,start_time,instructions,cpu-cycles,cache-references,cache-misses,page-faults,bus-cycles,branch-instructions,branch-misses,major-faults,minor-faults,avg_memory_over_time,max_memory_over_time,cpu_total_utilization,cpu_user_utilization,cpu_system_utilization
wasm_interpreted,10,2025-02-17T20:54:29.330609,229194487794.0,185982215991.0,54915762145.0,170965461.0,103955.0,92078041534.0,33932622164.0,492739646.0,723.0,103232.0,278314276.57,343732224.0,45.37,43.65,1.72
native,9,2025-02-17T20:56:34.299398,206666639745.0,160719744114.0,37420041729.0,148451649.0,39925.0,81814057111.0,34414424771.0,280003978.0,45.0,39880.0,214885782.35,224747520.0,52.83,50.63,2.2
wasm_interpreted,11,2025-02-17T20:58:15.586948,201169333305.0,167865015623.0,51130389176.0,149785721.0,105717.0,83849261378.0,32326495082.0,507813948.0,284.0,105433.0,259093642.38,307359744.0,45.85,45.13,1.66
wasm_interpreted,12,2025-02-17T21:00:24.902508,235123892571.0,192174827901.0,55049295017.0,182691499.0,100374.0,93364666951.0,34101307042.0,533511222.0,531.0,99843.0,254336819.2,325525504.0,45.43,44.42,1.67
wasm_interpreted,13,2025-02-17T21:02:24.706870,218378765217.0,184591183008.0,54067983711.0,160049926.0,100205.0,89439818250.0,33629343878.0,508749948.0,132.0,100073.0,292829156.69,314195968.0,45.65,44.1,1.58
native,10,2025-02-17T21:04:25.476148,214705858192.0,165814984115.0,38263659560.0,153070101.0,37040.0,83443751119.0,35243247012.0,287971074.0,42.0,36998.0,132159640.84,139227136.0,55.76,53.63,2.13
wasm_interpreted,14,2025-02-17T21:06:05.868437,221678787309.0,180059313874.0,52102072344.0,166855398.0,104855.0,86928788967.0,34341913297.0,484076368.0,18.0,104837.0,235371451.73,290652160.0,46.47,44.82,1.64
wasm_aot,12,2025-02-17T21:08:05.126210,219362339034.0,170361857730.0,39687101361.0,159210876.0,96260.0,86276231524.0,36556751541.0,291885192.0,43.0,96217.0,241731851.13,301772800.0,53.69,51.35,2.34
docker_container,11,2025-02-17T21:09:49.480681,256823504139.0,193546054345.0,46294586584.0,179309888.0,34869.0,98636290151.0,41357448488.0,296596901.0,528.0,34342.0,194001408.0,218181632.0,48.59,46.09,2.5
docker_container_and_daemon,11,2025-02-17T21:09:49.480681,270812501978.3,198719588974.16,49054502495.73,347518964.24,36908.32,101165744846.38,43283600872.55,473352496.76,732.36,36091.06,253991497.14,272080896.0,48.72,46.13,2.59
native,11,2025-02-17T21:12:05.112609,217383726845.0,165394693047.0,37764213377.0,154144518.0,36788.0,81930224815.0,34690114487.0,284817576.0,523.0,36265.0,209210833.45,217899008.0,53.17,51.04,2.13
wasm_aot,13,2025-02-17T21:13:48.004825,220960185190.0,172418244511.0,37833685842.0,156142676.0,94451.0,82442451182.0,35223024606.0,286701029.0,483.0,93968.0,240972250.9,254361600.0,52.24,49.98,2.26
wasm_interpreted,15,2025-02-17T21:15:33.431163,230249071191.0,191932815705.0,55635673955.0,175561674.0,105839.0,96322965333.0,35179363240.0,516802716.0,476.0,105363.0,272921435.65,318005248.0,45.6,43.9,1.69
native,12,2025-02-17T21:17:38.995051,207185591642.0,158871712580.0,37011174919.0,151593500.0,35774.0,79880472649.0,34512664945.0,277641737.0,66.0,35708.0,189581972.65,201228288.0,52.91,50.81,2.1
docker_container,12,2025-02-17T21:19:18.626031,261430279596.0,200826461819.0,46296209452.0,171016677.0,37763.0,98790320579.0,42728973551.0,303680683.0,529.0,37235.0,208107954.42,233459712.0,49.13,46.72,2.41
docker_container_and_daemon,12,2025-02-17T21:19:18.626031,281009488103.31,214901175132.8,49641212844.46,244463815.18,40940.3,100494792930.81,45626022883.07,459971208.2,567.97,40362.09,262879011.45,280231936.0,49.24,46.75,2.49
wasm_interpreted,16,2025-02-17T21:21:36.414375,254339044149.0,202693022030.0,57753701814.0,177980835.0,100584.0,102282543866.0,38940301145.0,525813638.0,734.0,99850.0,274657095.91,343437312.0,46.44,44.74,1.7
docker_container,13,2025-02-17T21:23:52.660852,246716399850.0,190239895888.0,43816759018.0,172516194.0,37422.0,96783218039.0,40059409938.0,302528820.0,541.0,36881.0,200382577.78,219443200.0,50.0,47.47,2.54
docker_container_and_daemon,13,2025-02-17T21:23:52.660852,264266222025.56,198876462405.25,46531392138.51,242663063.65,39555.19,101184212776.34,42519735855.46,482425464.03,569.17,38977.87,250161454.16,259616768.0,50.07,47.49,2.58
wasm_aot,14,2025-02-17T21:26:03.339409,236671517675.0,183045567138.0,40947654767.0,168115946.0,94461.0,89153413561.0,37999559250.0,302710495.0,729.0,93732.0,273736444.59,346656768.0,51.71,49.55,2.16
wasm_aot,15,2025-02-17T21:27:58.075555,236500765622.0,183801246579.0,41484499283.0,163390828.0,99337.0,89734861313.0,37998493382.0,277747535.0,37.0,99300.0,251639611.62,263716864.0,53.84,51.6,2.23
wasm_aot,16,2025-02-17T21:29:49.267891,237210496138.0,183749147897.0,42389513507.0,166773850.0,93980.0,92737056502.0,39711095626.0,292849936.0,35.0,93945.0,244463669.89,315342848.0,53.95,51.79,2.16
native,13,2025-02-17T21:31:42.352033,246863930474.0,181796441246.0,43503754106.0,158816011.0,36597.0,94754765098.0,40973668420.0,279916044.0,20.0,36577.0,153464012.8,159424512.0,55.05,52.99,2.06
wasm_interpreted,17,2025-02-17T21:33:38.315503,254323367717.0,204997990178.0,60224136569.0,178313981.0,104661.0,106395841871.0,40271031240.0,541635473.0,36.0,104625.0,241217629.09,269795328.0,48.59,46.76,1.81
wasm_interpreted,18,2025-02-17T21:35:53.153174,246230858096.0,204704509061.0,56843508281.0,170141042.0,99965.0,97202714551.0,36431575834.0,495627251.0,0.0,99965.0,246344247.52,322195456.0,47.43,45.68,1.75
native,14,2025-02-17T21:38:01.062135,215459184562.0,164665836920.0,37356153975.0,152127868.0,39820.0,81449288052.0,35163436700.0,275970081.0,2.0,39818.0,179459576.36,190492672.0,53.77,51.69,2.07
native,15,2025-02-17T21:39:42.095994,227804393523.0,172717764248.0,40060470246.0,155550572.0,37368.0,86693097214.0,36999956019.0,272573126.0,0.0,37368.0,128843026.03,135438336.0,54.6,52.59,2.0
docker_container,14,2025-02-17T21:41:29.476749,255253169822.0,196939337935.0,45251130834.0,175355538.0,36907.0,98122861036.0,41630186900.0,309345836.0,541.0,36366.0,210071449.6,236736512.0,49.12,46.55,2.57
docker_container_and_daemon,14,2025-02-17T21:41:29.476749,275796010482.58,211330428384.99,48062225874.3,203796511.12,39833.46,102683728054.17,43947598103.2,481456602.39,573.6,39243.45,261154016.0,274567168.0,49.22,46.58,2.64
docker_container,15,2025-02-17T21:43:46.154424,250696286419.0,189290585118.0,43268900669.0,167666820.0,35625.0,94744759205.0,40294558777.0,286419272.0,0.0,35621.0,144778161.23,162263040.0,50.44,47.95,2.49
docker_container_and_daemon,15,2025-02-17T21:43:46.154424,272339022345.5,210407427603.19,45894075064.43,239776356.94,36592.39,96712668967.26,42703182752.83,419427419.7,1.03,36586.33,194888340.65,201641984.0,50.5,47.97,2.52
wasm_aot,17,2025-02-17T21:45:54.054962,219107206201.0,169170998392.0,37982701444.0,159684668.0,97358.0,83260302818.0,35774710101.0,288533591.0,742.0,96616.0,262537453.45,321880064.0,52.15,49.8,2.35
docker_container,16,2025-02-17T21:47:42.941076,251348137218.0,188050959284.0,43074964414.0,167502062.0,37473.0,92472558690.0,40098825799.0,299279989.0,540.0,36933.0,208466944.0,231518208.0,48.83,46.29,2.54
docker_container_and_daemon,16,2025-02-17T21:47:42.941076,272402149476.79,190716729752.77,47160925508.4,229062504.77,39508.62,93798631449.33,43047840475.88,586643134.15,555.1,38947.39,254461291.35,268083200.0,48.92,46.33,2.59
wasm_interpreted,19,2025-02-17T21:49:53.154544,232842094017.0,189166307820.0,55009442656.0,166482557.0,105561.0,97006825079.0,38410661499.0,516741779.0,732.0,104829.0,283799405.71,326545408.0,46.03,44.34,1.68
native,16,2025-02-17T21:51:59.753862,213084203248.0,164659296652.0,37944340755.0,154669299.0,34560.0,82995861320.0,35308660282.0,275892201.0,45.0,34515.0,190242691.88,200253440.0,53.14,51.01,2.13
native,17,2025-02-17T21:53:41.766603,235443642082.0,180868374908.0,40650802201.0,159116787.0,36712.0,89197008018.0,38056827394.0,278410050.0,0.0,36712.0,126823424.0,132734976.0,54.67,52.59,2.08
docker_container,17,2025-02-17T21:55:31.368152,258664611014.0,199444104716.0,44881862945.0,176114952.0,38971.0,99365925456.0,43111508990.0,293295133.0,545.0,38427.0,197902708.36,228745216.0,50.48,48.01,2.47
docker_container_and_daemon,17,2025-02-17T21:55:31.368152,277258045867.23,205606703658.49,47830605550.45,215152245.02,42108.0,100763790931.78,45198635544.62,456349178.81,590.96,41498.47,248567104.0,270000128.0,50.57,48.05,2.52
native,18,2025-02-17T21:57:47.922625,216165471461.0,165088487691.0,38629421577.0,153960538.0,35745.0,84174170343.0,35360928651.0,274612560.0,526.0,35219.0,216314222.81,233459712.0,53.34,51.23,2.1
docker_container,18,2025-02-17T21:59:31.203616,250694416144.0,191932940291.0,43985217064.0,172904204.0,36993.0,95939394501.0,41271287527.0,299280481.0,539.0,36455.0,206678497.88,233406464.0,49.91,47.27,2.64
docker_container_and_daemon,18,2025-02-17T21:59:31.203616,274308070061.16,200777633022.39,48384853608.47,227268299.67,38622.03,98327011458.49,43682956246.48,549361471.27,554.3,38066.7,263177404.42,274718720.0,50.0,47.31,2.69
wasm_aot,18,2025-02-17T22:01:41.759441,235698335619.0,178696256993.0,41336987780.0,166101238.0,96801.0,90380087570.0,38165131958.0,286373606.0,729.0,96072.0,275625854.38,321388544.0,52.35,50.03,2.31
native,19,2025-02-17T22:03:36.509927,211639992652.0,163439081244.0,38715871014.0,157733278.0,36806.0,83424990287.0,35286299953.0,285967189.0,20.0,36786.0,201546003.1,212054016.0,52.73,50.66,2.06
docker_container,19,2025-02-17T22:05:19.684511,236053976465.0,177941715946.0,41893495720.0,162075157.0,37435.0,91797953955.0,39383435622.0,290889618.0,542.0,36893.0,208070325.68,230113280.0,46.54,44.07,2.47
docker_container_and_daemon,19,2025-02-17T22:05:19.684511,262128288112.5,181099377781.27,46004237246.52,184861418.07,39002.5,93420922321.13,42327433756.52,536645430.33,552.06,38450.46,257827823.75,268099584.0,46.61,44.1,2.51
native,20,2025-02-17T22:07:34.018489,232083802426.0,176478637842.0,41241913456.0,159023642.0,35719.0,88852829253.0,37397884020.0,288285740.0,516.0,35203.0,229510458.03,242847744.0,52.81,50.71,2.09
wasm_interpreted,20,2025-02-17T22:09:24.516033,229767684493.0,189287930104.0,52543843659.0,166170069.0,105367.0,95652597789.0,36181684381.0,522814787.0,474.0,104893.0,275808681.56,325967872.0,46.9,45.16,1.73
wasm_aot,19,2025-02-17T22:11:27.890985,221927634917.0,172508266428.0,39953148436.0,159536179.0,97633.0,87043880161.0,36732912709.0,285369379.0,259.0,97374.0,293580039.31,356298752.0,52.99,50.77,2.21
wasm_aot,20,2025-02-17T22:13:14.546119,232115952173.0,180132643226.0,42009576872.0,161721682.0,98285.0,89427526134.0,38355963103.0,283016278.0,1.0,98284.0,233611264.0,277815296.0,54.37,52.13,2.16
docker_container,20,2025-02-17T22:15:04.522098,251251709416.0,191652966718.0,44363856636.0,173611043.0,40286.0,97499830557.0,42063959649.0,297398564.0,543.0,39744.0,206588011.79,229511168.0,48.46,45.96,2.5
docker_container_and_daemon,20,2025-02-17T22:15:04.522098,278936731872.99,194541559535.37,48756117834.57,197749236.26,42694.52,98984031867.66,44630574852.9,515329586.65,605.48,42067.58,259758560.0,270974976.0,48.57,45.99,2.58
